Index_Bolivia,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecPop,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,Unnamed: 68,MVConnectDist,Pop2025,NewConnections2025,NumPeoplePerHH,EnergyPerSettlement2025,TotalEnergyPerCell,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Elec_Initial_Status_Grid2025,Elec_Init_Status_Offgrid2025,Actual_Elec_Status_2025,Grid_extension2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,GridElecIn2025,OffGridElecIn2025,FinalElecCode2025,NewCapacity2025,InvestmentCostLV2025,InvestmentCostMV2025,InvestmentCostHV2025,InvestmentCostTransformer2025,InvestmentCostConnection2025,HouseHolds,Location,ExpectedDemand,Fuel_Cost,NPC_Hybrid,NPC_Distribution_Hybrid,NPC_Total_Hybrid,Actualize_Demand,LCOE Hybrid,PV_Hybrid,NPC_HomeSystem,LCOE_HomeSystem,PV_HomeSystem
5164,-1.0,Bolivia,1.0,1.0,5165.0,218.00742000000002,-7494.564545,-1257.682611,-67.32481879,-11.29915402,4.0,0.0,1.0,0.0,182.0,2.1172915,2.0,0.0,0.0,1867.0,1.0,2.16876817,34.0,21.7259331,7559950.0,413108,346565,129739,126,346514,0.0,0.8195940999999999,0.0,467,2.0,121.908665185,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,114.4268753,0.0,0.0,7.481789885,0.0,0.0,0.0,97.37466703,467,0.0,1.0,1.0,2.0,2012.0,5.0,1.0,4.0,5.0,5.0,4.0,1.118071038,0.00048203300000000004,208.51106430000002,250.87472769999997,238.33099130000002,208.51106430000002,126,,0.0,250.87472769999997,153.50006066999998,3.41909407774657,18712.987502096214,30583.80318255734,100,100,100,100,100,100,SA_Diesel2025,0.5057392855554794,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,86762.94908963577,0,565.2307152904774,0,0,99.0,0.0,52089.171819364,0.0,0.0,10000,9171.827463480638,73.37461970784511,Amazonia,90661.51915945884,0.5395258666666667,134102.87779361825,68260.99928284463,202363.87707646287,677191.1062574743,0.2988283147940845,19.305805506196123,99.0,99.0,99.0
5169,-1.0,Bolivia,1.0,1.0,5170.0,152.60519399999998,-7650.914431,-1250.589516,-68.72933371,-11.23625877,6.0,0.0,1.0,0.0,245.0,0.6429424,14.0,0.0,0.0,1845.0,1.0,2.25833344,415.0,3.2290516,334287.0,470527,373395,1341,0.5760000000000001,373.32099999999997,0.0,1.3139733999999998,0.0,762,4.0,204.51331936,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,193.8250481,0.0,0.0,10.68827126,0.0,0.0,0.0,111.2198017,762,0.0,1.0,1.0,4.0,2012.0,5.0,1.0,5.0,5.0,5.0,4.2,1.141803222,0.000732577,145.957745,175.61230940000002,166.8316939,145.957745,0.5760000000000001,,0.0,175.61230940000002,64.39250770000001,3.41909407774657,13169.125491641362,35915.05631586933,100,100,100,100,100,100,MG_Hydro2025,0.43026592993017354,7.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,31453.893796091164,0,488.47132872402733,0,0,99.0,0.0,8255.913951486518,14860.645112675731,0.0,0,2354.1509181885153,51.36223379841634,Amazonia,65843.09504174323,0.5442888,108116.50113528292,25470.709982350763,133587.21111763368,491811.2864655451,0.2716229065779937,14.360226894395439,99.0,99.0,99.0
5173,-1.0,Bolivia,1.0,1.0,5174.0,138.07136599999998,-7502.024320999999,-1257.380627,-67.39183109,-11.29647658,2.0,0.0,1.0,0.0,186.0,0.5020619000000001,2.0,0.0,0.0,1863.0,1.0,2.20480299,34.0,29.0630169,7559950.0,414.67699999999996,346.25300000000004,136974,0.19399999999999998,346.2,0.0,3.3823881,0.0,0.8420000000000001,2.0,126.24022775,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,114.4268753,0.0,0.0,11.81335245,0.0,0.0,0.0,111.19200020000001,0.8420000000000001,0.0,1.0,1.0,2.0,2012.0,5.0,1.0,4.0,5.0,5.0,4.0,1.118071038,0.000573729,132.0570074,158.8873276,150.94296119999998,132.0570074,0.19399999999999998,,0.0,158.8873276,47.69532739999998,3.41909407774657,6021.068993586813,20057.97242281286,100,100,100,100,100,100,SA_Diesel2025,0.452108561814393,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,67766.09831494911,0,1420.8121006618592,0,0,99.0,0.0,42221.696816896525,0.0,0.0,10000,5808.824062276104,46.47059249820883,Amazonia,60327.889696906794,0.5347629333333334,102401.68373521604,55030.52087917263,157432.20461438867,450615.7710656991,0.34937127087688036,13.254864432910665,99.0,99.0,99.0
5174,-1.0,Bolivia,1.0,1.0,5175.0,156.238651,-7374.159498,-1238.411854,-66.24320185,-11.12824574,2.0,0.0,1.0,0.0,144.0,2.0692072,2.0,0.0,0.0,1878.0,1.0,2.04860353,28.0,14.110117,6431650.0,420033,309923,9525,0.013999999999999999,310.11400000000003,0.0,10.4908915,0.0,0.8140000000000001,4.0,155.42738821,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,144.9876814,0.0,0.0,10.43970681,0.0,0.0,0.0,121.63840459999999,0.8140000000000001,0.0,1.0,1.0,4.0,2012.0,3.0,1.0,4.0,5.0,5.0,3.7,1.08924436,0.00025289,149.4329294,179.7935549,170.8038771,149.4329294,0.013999999999999999,,0.0,179.7935549,58.15515030000002,3.41909407774657,9038.903122089001,27944.842655098248,100,100,100,100,100,100,SA_Diesel2025,0.45210856181439313,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,26563.6508122886,0,456.77211176064304,0,0,99.0,0.0,7261.018307593256,13069.832953667861,0.0,0,2126.116925185943,52.58514413809197,Amazonia,67221.89639444026,0.5347629333333334,108306.56119461753,22456.96818644706,130763.5293810646,502110.1654386623,0.2604279665734803,14.44667599533443,99.0,99.0,99.0
5193,-1.0,Bolivia,1.0,1.0,5194.0,119.904081,-7321.190691,-2065.801083,-65.76737496,-18.35591694,16.0,0.0,1.0,0.0,3059.0,9.3804226,7.0,0.0,0.0,2279.0,1.0,3.94963288,274.0,14.2062397,4943620.0,59405,59.42,7.502999999999999,5234,61.471000000000004,0.0,25.541961699999998,0.0,0.03,3.0,91.65338474,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,91.65338474,0.0,0.0,0.0,0.0,0.0,0.0,3.440432561,0.03,0.0,1.0,1.0,3.0,2012.0,2.0,1.0,5.0,1.0,5.0,3.15,1.052183214,0.030427969,114.6810854,137.9811002,131.0820452,114.6810854,5234,,0.0,137.9811002,134.540667639,3.41909407774657,12331.107574293734,12646.434863479091,100,100,100,100,100,100,SA_PV2025,0.4243634902041715,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,67249.14838776717,0,499.8425351077514,0,0,99.0,0.0,39602.199652561365,0.0,0.0,10000,5044.505103634773,40.35604082907818,HighLands,120027.64367062476,0.5681034666666667,161261.1148350787,51646.70475619614,212907.81959127483,896539.717758613,0.23747728669908047,23.208018845324517,99.0,99.0,99.0
5209,-1.0,Bolivia,1.0,1.0,5210.0,523.217808,-7479.398022,-2222.875046,-67.18857559,-19.69784249,3.0,1.0,1.0,0.2715577,3688.0,1.4822781999999999,7.0,0.0,0.0,2587.0,1.0,4.07777929,359.0,113.10424040000001,1244020.0,60386,60367,86,113,60367,0.0,36.092701,0.0,743,3.0,224.94534445399998,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,214.1857489,0.0,0.0,3.117412452,7.642183102000001,0.0,0.0,371.8169299,743,0.0,1.0,1.0,3.0,2012.0,2.0,1.0,5.0,1.0,5.0,3.15,1.052183214,0.03503648,500.4265543000001,602.0993465,571.9943792,500.4265543000001,113,,0.0,602.0993465,230.28241660000003,3.41909407774657,51800.95752378653,135439.4448939708,100,100,100,100,100,100,SA_PV2025,0.37384012144387563,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,141177.86832082513,0,613.0640385194964,0,0,99.0,0.0,78630.53691805746,0.0,0.0,10000,22012.385913084723,176.0990873046778,HighLands,409958.33106371114,0.5371444000000001,571748.5643664273,107642.92283114219,679391.4871975695,3062160.6422038204,0.22186670347530008,106.1215101509751,99.0,99.0,99.0
5210,-1.0,Bolivia,1.0,1.0,5211.0,218.00742000000002,-7273.688195000001,-2181.788309,-65.34065277,-19.34789166,1.0,0.0,1.0,0.0,2983.0,3.6323103999999997,7.0,0.0,0.0,2264.0,1.0,2.91768694,313.0,6.3401403,5287110.0,0.21100000000000002,0.21100000000000002,0.01,0.009000000000000001,7218,0.0,3.540889,0.0,0.0,0.0,138.358497585,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,130.8767077,0.0,0.0,7.481789885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2012.0,5.0,2.0,5.0,2.0,5.0,3.95,1.112742062,0.00585607,208.51106430000002,250.87472769999997,238.33099130000002,208.51106430000002,0.009000000000000001,,0.0,250.87472769999997,250.87472769999997,3.41909407774657,34710.65040661798,34710.65040661798,100,100,100,100,100,100,SA_PV2025,0.3747020215979315,3.0,0,0,0,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,94031.2341256287,0,374.813497508098,0,0,99.0,0.0,52089.171819364,0.0,0.0,10000,9171.827463480638,73.37461970784511,HighLands,190551.32440136885,0.5323814666666667,254656.03404841968,68260.99928284463,322917.0333312643,1423312.3751569847,0.22687713461048778,37.41342036083002,99.0,99.0,99.0
5223,-1.0,Bolivia,1.0,1.0,5224.0,308.84384500000004,-7229.70985,-2199.758458,-64.94558858,-19.50104435,11.0,0.0,1.0,0.0,3096.0,6.5724907,10.0,0.0,0.0,2224.0,1.0,4.54562902,328.0,13.968601199999998,3629970.0,45662,41007,0.28300000000000003,332,46144,0.0,21.9116497,0.0,0.4,3.0,136.15797104699996,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,130.87670759999997,0.0,0.0,5.281263447,0.0,0.0,0.0,118.15626979999999,0.4,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.054627833,295.3906744,355.4058643,337.6355711,295.3906744,332,,0.0,355.4058643,237.24959450000003,3.41909407774657,32303.423418843486,48391.3413812934,100,100,100,100,100,100,SA_PV2025,0.4348580909061631,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,105952.95141299443,0,446.5885458573225,0,0,99.0,0.0,61282.97982445357,0.0,0.0,10000,12993.422242063538,103.9473779365083,HighLands,255851.02879788313,0.5561961333333334,350858.64096443495,81276.40206651711,432135.04303095205,1911064.8358320051,0.22612264896958184,58.63676494688343,99.0,99.0,99.0
5237,-1.0,Bolivia,1.0,1.0,5238.0,163.505565,-7350.831754999999,-2078.67582,-66.03364516,-18.46631857,11.0,0.0,1.0,0.0,3844.0,5.1075902,7.0,0.0,0.0,2220.0,1.0,4.31748295,281.0,8.826948199999999,2984190.0,31.16,31171,3563,3595,52.773999999999994,0.0,12.9142838,0.0,0.0,0.0,91.6533847,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,91.6533847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.044546254,156.38329819999998,188.15604580000002,178.7482435,156.38329819999998,3595,,0.0,188.15604580000002,188.15604580000002,3.41909407774657,17245.13844933822,17245.13844933822,100,100,100,100,100,100,SA_PV2025,0.4356416189978857,3.0,0,0,0,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,77328.3862829612,0,410.98007748928364,0,0,99.0,0.0,45614.459871407766,0.0,0.0,10000,6878.870598524466,55.030964788195725,HighLands,151371.50180094177,0.5561961333333334,205078.40052271052,59493.33046993223,264571.73099264276,1130660.8990319383,0.23399741798727336,29.219081659815842,99.0,99.0,99.0
5241,-1.0,Bolivia,1.0,1.0,5242.0,170.772479,-7295.945291,-2114.0649399999998,-65.54059167,-18.76941111,2.0,1.0,1.0,0.0846929,3253.0,6.2436671,10.0,0.0,0.0,2221.0,1.0,2.98933196,287.0,23.6993141,1082950.0,35.44,35438,4333,0.040999999999999995,35492,0.0,4.177768700000001,0.0,43,2.0,120.080718349,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,87.11514899,0.0,0.0,9.551221129,23.41434823,0.0,0.0,7.023347683,43,0.0,1.0,1.0,2.0,2012.0,5.0,1.0,5.0,1.0,5.0,3.6,1.0811571640000002,0.006855162,163.333667,196.5185367,186.6926099,163.333667,0.040999999999999995,,0.0,196.5185367,189.495189017,3.41909407774657,22754.718420840894,23598.087055830318,100,100,100,100,100,100,SA_PV2025,0.43544547238870146,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,81057.2647120886,0,427.75368141307683,0,0,99.0,0.0,46534.42022823112,0.0,0.0,10000,7184.598179787433,57.476785438299466,HighLands,156595.47813517152,0.5347629333333334,208264.36122800817,60719.01840801856,268983.37963602674,1169681.0957552888,0.2299630049696052,29.01340659672512,99.0,99.0,99.0
5245,-1.0,Bolivia,1.0,1.0,5246.0,119.904081,-7314.110686,-2168.7735190000003,-65.70377419,-19.23688064,4.0,0.0,1.0,0.0,3525.0,18.6158409,7.0,0.0,0.0,2227.0,1.0,4.24771547,310.0,2.8493793,3146420.0,13306,13302,6.4879999999999995,5.53,32973,0.0,12.4750614,0.0,0.0,0.0,207.00204253,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,160.0510801,0.0,0.0,13.60325434,33.34770809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2012.0,3.0,1.0,5.0,1.0,4.0,3.0,1.044739474,0.041661114,114.6810854,137.9811002,131.0820452,114.6810854,5.53,,0.0,137.9811002,137.9811002,3.41909407774657,28562.36957193659,28562.36957193659,100,100,100,100,100,100,SA_PV2025,0.380927425638849,3.0,0,0,0,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,74623.56547586588,0,540.8245431272904,0,0,99.0,0.0,39602.199652561365,0.0,0.0,10000,5044.505103634773,40.35604082907818,HighLands,120027.64367062476,0.5395258666666667,157265.1792872768,51646.70475619614,208911.88404347294,896539.717758613,0.23302022197718292,21.492220964037188,99.0,99.0,99.0
5256,-1.0,Bolivia,1.0,1.0,5257.0,221.640877,-7335.5510540000005,-2240.405911,-65.89637629,-19.84692481,0.0,0.0,1.0,0.0,3957.0,5.845109,7.0,0.0,0.0,2341.0,1.0,5.54851341,690.0,36.1579475,109161.0,10.45,10.45,5136,479,15.835999999999999,0.0,6.356653700000001,0.0,0.19699999999999998,3.0,253.63669619,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,246.27755860000002,0.0,0.0,7.35913759,0.0,0.0,0.0,41.761291,0.19699999999999998,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,5.0,1.0,5.0,3.45,1.070245051,0.109005572,211.98624869999998,255.05597319999998,242.3031745,211.98624869999998,479,,4.738883370699746,255.05597319999998,213.29468219999998,3.41909407774657,54099.358508104,64691.55438597318,100,100,100,100,100,100,SA_PV2025,0.36237735023396694,3.0,0,1,1,0.32219912734482914,5.0717664747576015,1.0,Grid_extension2025,0.32219912734482914,1.0,103394.1190455601,0,484.7477582615518,0,0,99.0,0.0,52490.240176526386,0.0,0.0,10000,9324.691255940093,74.59753004752075,HighLands,193163.3125997183,0.53,257589.44776674686,68814.93143246649,326404.37919921335,1442822.473751965,0.2262262926570725,37.93720994119991,99.0,99.0,99.0
5262,-1.0,Bolivia,1.0,1.0,5263.0,181.67285,-7352.510523999999,-2107.218779,-66.04872579999999,-18.7108194,5.0,0.0,1.0,0.0,4041.0,5.4292932,10.0,0.0,0.0,2306.0,1.0,3.7935760000000003,281.0,19.7935066,2984190.0,9066,9.07,63,21,30505,0.0,1.0950422,0.0,0.76,3.0,96.093296891,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,87.11514903,0.0,0.0,8.978147861,0.0,0.0,0.0,132.0570074,0.76,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,1.0,5.0,3.6,1.0811571640000002,0.025275722999999996,173.7592203,209.0622731,198.6091594,173.7592203,21,,0.0,209.0622731,77.0052657,3.41909407774657,7399.689859080438,20089.483077705623,100,100,100,100,100,100,SA_Diesel2025,0.5325546474260225,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,75883.5276762376,0,985.4329698941303,0,0,99.0,0.0,47878.40610836201,0.0,0.0,10000,7643.1895535098565,61.14551642807885,HighLands,164431.4426677508,0.5419073333333334,220762.95560958097,62521.59566187187,283284.55127145286,1228211.3910736202,0.2306480409889575,31.38949718198475,99.0,99.0,99.0
5267,-1.0,Bolivia,1.0,1.0,5268.0,130.804452,-7320.376109999999,-2105.7113329999997,-65.76005745,-18.69791542,7.0,0.0,1.0,0.0,3025.0,13.740005499999999,7.0,0.0,0.0,2188.0,1.0,1.24716723,285.0,15.919591899999999,7098250.0,22.778000000000002,22783,3492,1429,22783,0.0,8.9859285,0.0,0.027999999999999997,3.0,100.55727790999998,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,88.08762809999999,0.0,0.0,12.46964981,0.0,0.0,0.0,3.50298588,0.027999999999999997,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,5.0,1.0,4.0,3.15,1.052183214,7.89e-09,125.1066386,150.5248366,142.9985948,125.1066386,1429,,0.0,150.5248366,147.02185071999997,3.41909407774657,14784.117101693568,15136.367826343536,100,100,100,100,100,100,SA_PV2025,0.4420129772282021,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,70415.92657885124,0,478.94871567735123,0,0,99.0,0.0,41195.900401079234,0.0,0.0,10000,5503.096477357196,44.024771818857566,HighLands,127863.60820320401,0.5466702666666667,169516.8807061806,53698.99687843643,223215.877584617,955070.0130769444,0.23371676895757987,23.513799101088267,99.0,99.0,99.0
5291,-1.0,Bolivia,1.0,1.0,5292.0,196.206678,-7294.4057760000005,-2061.7631969999998,-65.52676197,-18.32127708,7.0,0.0,1.0,0.0,2963.0,3.7115099000000003,10.0,0.0,0.0,2238.0,1.0,4.06441164,267.0,5.5651116,8853100.0,33875,34.056999999999995,11.584000000000001,0.036000000000000004,73.67399999999999,0.0,19.049934399999998,0.0,19,3.0,129.097951299,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,100.40569649999999,0.0,0.0,8.313099869,20.37915493,0.0,0.0,3.5655392,19,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,2.0,5.0,3.45,1.070245051,0.034540027,187.65995790000002,225.787255,214.49789219999997,187.65995790000002,0.036000000000000004,,0.0,225.787255,222.2217158,3.41909407774657,28688.368243928617,29148.67204992489,100,100,100,100,100,100,SA_PV2025,0.3790551281937966,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,87897.89392194554,0,395.5414240481062,0,0,99.0,0.0,49609.14297943398,0.0,0.0,10000,8254.644719691732,66.03715775753386,HighLands,174879.39539867948,0.5466702666666667,236498.61619165144,64863.78769912571,301362.40389077715,1306251.7849869318,0.23070774513337186,34.32210847772238,99.0,99.0,99.0
5300,-1.0,Bolivia,1.0,1.0,5301.0,152.60519399999998,-7282.602677,-2106.791009,-65.42073293,-18.70715772,13.0,0.0,1.0,0.0,2765.0,11.167682600000001,7.0,0.0,0.0,2186.0,1.0,2.45405173,293.0,27.3475971,3677330.0,28549,29041,6.43,1.3319999999999999,41023,0.0,6.302268,0.0,0.0,0.0,150.97460869999998,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,150.97460869999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2012.0,4.0,1.0,5.0,2.0,4.0,3.3,1.06063919,0.0015846329999999998,145.957745,175.61230940000002,166.8316939,145.957745,1.3319999999999999,,0.0,175.61230940000002,175.61230940000002,3.41909407774657,26512.99969456833,26512.99969456833,100,100,100,100,100,100,SA_PV2025,0.3880719930913618,3.0,0,0,0,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,79661.33378621563,0,453.6204441384997,0,0,99.0,0.0,44195.29262172127,0.0,0.0,10000,6420.279224802042,51.36223379841634,HighLands,143535.53726836253,0.5609590666666667,194604.6866109484,57615.571846523315,252220.25845747173,1072130.603713607,0.2352514307341292,27.72970940244099,99.0,99.0,99.0
5313,-1.0,Bolivia,1.0,1.0,5314.0,141.704823,-7374.001287,-2474.5258670000003,-66.24178061,-21.82397072,11.0,0.0,1.0,0.0,3324.0,6.2181811,7.0,0.0,0.0,2469.0,1.0,2.36020255,714.0,9.7416763,280292.0,51.54600000000001,51106,7.1370000000000005,7107,51106,0.0,6.2999849,0.0,282,3.0,110.94366335,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,99.43321737,0.0,0.0,11.51044598,0.0,0.0,0.0,38.22007809,282,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,5.0,1.0,5.0,3.45,1.070245051,0.001118632,135.5321918,163.068573,154.9151444,135.5321918,7107,,0.0,163.068573,124.84849490999999,3.41909407774657,13851.149389049226,18091.424865876896,100,100,100,100,100,100,SA_PV2025,0.39170692352179265,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,71979.20733778797,0,576.5324394953732,0,0,99.0,0.0,42724.468905721726,0.0,0.0,10000,5961.687851079619,47.69350280863695,HighLands,135699.57273578327,0.5561961333333334,182370.18992447434,55686.15675680134,238056.3466812757,1013600.3083952756,0.2348621490241698,25.739366585642045,99.0,99.0,99.0
5316,-1.0,Bolivia,1.0,1.0,5317.0,163.505565,-7526.405781999999,-2336.376436,-67.61085348,-20.6605259,6.0,1.0,1.0,0.3743204,3722.0,3.016346,7.0,0.0,0.0,2566.0,1.0,4.1179328,715.0,154.0030365,129811.0,70311,69962,10745,83,70991,0.0,10.8804903,0.0,0.6,2.0,201.79444984500003,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,191.81873000000002,0.0,0.0,9.975719845,0.0,0.0,0.0,93.82997894,0.6,0.0,1.0,1.0,2.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.036549522,156.38329819999998,188.15604580000002,178.7482435,156.38329819999998,83,,0.0,188.15604580000002,94.32606686000001,3.41909407774657,19034.476768056393,37968.84574722163,100,100,100,100,100,100,SA_PV2025,0.3768996080184357,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,78141.34383831712,0,828.4172810289601,0,0,99.0,0.0,45614.459871407766,0.0,0.0,10000,6878.870598524466,55.030964788195725,HighLands,151371.50180094177,0.5442888,202769.66487336298,59493.33046993223,262262.9953432952,1130660.8990319383,0.23195548335300392,28.457656152579943,99.0,99.0,99.0
5346,-1.0,Bolivia,1.0,1.0,5347.0,207.107049,-7158.0380159999995,-1839.350238,-64.30174954,-16.40273913,26.0,0.0,1.0,0.0,203.0,0.5020619000000001,2.0,0.0,0.0,1820.0,1.0,3.4729147000000005,179.0,37.841804499999995,1822880.0,94814,94814,47287,36188,95.23,0.0,60.922142,0.0,0.018000000000000002,2.0,130.6061256,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,130.6061256,0.0,0.0,0.0,0.0,0.0,0.0,3.5655392,0.018000000000000002,0.0,1.0,1.0,2.0,2012.0,1.0,1.0,4.0,5.0,5.0,3.4,1.066906092,0.016303096,198.0855111,238.33099130000002,226.41444180000002,198.0855111,36188,,9.123146761197553,238.33099130000002,234.76545210000003,3.41909407774657,30661.80612351339,31127.487384100314,100,100,100,100,100,100,SA_PV2025,0.4661128444492949,3.0,0,1,1,0.46499271292111416,9.733540857731738,1.0,Grid_extension2025,0.46499271292111416,1.0,90509.42444947259,0,385.5312765990775,0,0,99.0,0.0,50865.48185876308,0.0,0.0,10000,8713.236089758217,69.70588871806574,Amazonia,86525.1151343436,0.5919181333333333,135947.33872337872,66578.7179485213,202526.05667190003,646294.4695844343,0.31336498485299397,19.565231304981452,99.0,99.0,99.0
5348,-1.0,Bolivia,1.0,1.0,5349.0,232.541248,-6858.638664,-1978.0792920000001,-61.612199399999994,-17.60181369,4.0,0.0,1.0,0.0,270.0,0.3175367,8.0,0.0,0.0,1862.0,1.0,4.627289299999999,214.0,36.7581558,1737570.0,123244,123021,9.482999999999999,2.74,123023,0.0,3.4346747000000004,0.0,953,2.0,179.743108,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,179.743108,0.0,0.0,0.0,0.0,0.0,0.0,211.9584472,953,0.0,1.0,1.0,2.0,2012.0,5.0,1.0,2.0,5.0,5.0,3.6,1.0811571640000002,0.058468407,222.41180189999997,267.5997096,254.21972409999998,222.41180189999997,2.74,,0.0,267.5997096,55.64126239999999,3.41909407774657,10001.133436819537,48099.20350340143,100,100,100,100,100,100,SA_Diesel2025,0.5057392855554794,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,85001.2519548388,0,1527.6657697622406,0,0,99.0,0.0,53674.11257962266,0.0,0.0,10000,9783.282629662515,78.26626103730013,Amazonia,96176.7245372711,0.5395258666666667,141230.59396555182,70457.39520928517,211687.98917483698,718386.6219036314,0.294671396599635,20.58221475187048,99.0,99.0,99.0
5360,-1.0,Bolivia,1.0,1.0,5361.0,261.608904,-6885.880448000001,-1906.3206109999999,-61.85691651,-16.98255249,4.0,1.0,1.0,0.2926801,284.0,2.572108,8.0,0.0,0.0,1864.0,1.0,3.46576047,560.0,19.5621567,342153.0,123572,123191,24549,5,123.28399999999999,0.0,25.4728298,0.0,653,4.0,145.83338600300002,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,124.3141949,0.0,0.0,6.234824903,15.284366199999997,0.0,0.0,163.38926999999998,653,0.0,1.0,1.0,4.0,2012.0,2.0,1.0,2.0,5.0,5.0,3.15,1.052183214,0.016127805,250.2132772,301.0496733,285.9971896,250.2132772,5,,24.740182586546776,301.0496733,137.6604033,3.41909407774657,20075.48273177756,43903.093212435946,100,100,100,100,100,100,SA_Diesel2025,0.5057392855554793,2.0,0,1,1,0.4234580624461645,26.03120482885962,1.0,Grid_extension2025,0.4234580624461645,1.0,53183.157911485876,0,386.33591531462463,0,0,99.0,0.0,13939.071190567773,25090.32814302199,0.0,0,5032.780620017634,88.04954366696265,Amazonia,107207.13525991983,0.5395258666666667,156581.47012389218,44062.179953607396,200643.65007749957,800777.6529496347,0.25056100072028253,23.277699937542494,99.0,99.0,99.0
